Country,Destination,Month,Popularity,MinTemp,MaxTemp,Precipitation
Indonesia,Manado,November,2.5,22°,31°,23%
Indonesia,Manado,December,3.5,22°,31°,31%
Indonesia,Manado,January,2.5,22°,30°,36%
Indonesia,Batam,February,2,25°,31°,22%
Indonesia,Batam,March,2.5,25°,31°,32%
Indonesia,Batam,April,2.5,25°,32°,38%
Indonesia,Batam,May,2,25°,32°,36%
Indonesia,Batam,June,3,25°,31°,33%
Indonesia,Batam,July,2.5,24°,31°,35%
Indonesia,Batam,August,2,24°,31°,35%
Indonesia,Batam,September,2,24°,31°,36%
Indonesia,Batam,October,1.5,24°,31°,37%
Indonesia,Batam,November,1.5,24°,31°,46%
Indonesia,Batam,December,3,24°,30°,49%
Indonesia,Batam,January,2,24°,30°,34%
Indonesia,Bekasi,February,2,,,
Indonesia,Bekasi,March,2,,,
Indonesia,Bekasi,April,2,,,
Indonesia,Bekasi,May,2,,,
Indonesia,Bekasi,June,2.5,,,
Indonesia,Bekasi,July,2.5,,,
Indonesia,Bekasi,August,2,,,
Indonesia,Bekasi,September,2,,,
Indonesia,Bekasi,October,2,,,
Indonesia,Bekasi,November,2.5,,,
Indonesia,Bekasi,December,3,,,
Indonesia,Bekasi,January,2.5,,,
Indonesia,Tangerang,February,2,,,
Indonesia,Tangerang,March,2.5,,,
Indonesia,Tangerang,April,2,,,
Indonesia,Tangerang,May,3,,,
Indonesia,Tangerang,June,3,,,
Indonesia,Tangerang,July,3,,,
Indonesia,Tangerang,August,2,,,
Indonesia,Tangerang,September,1.5,,,
Indonesia,Tangerang,October,1.5,,,
Indonesia,Tangerang,November,1.5,,,
Indonesia,Tangerang,December,2,,,
Indonesia,Tangerang,January,2,,,
Indonesia,Tomohon,February,1.5,,,
Indonesia,Tomohon,March,2,,,
Indonesia,Tomohon,April,3,,,
Indonesia,Tomohon,May,3,,,
Indonesia,Tomohon,June,2.5,,,
Indonesia,Tomohon,July,3,,,
Indonesia,Tomohon,August,3,,,
Indonesia,Tomohon,September,1.5,,,
Indonesia,Tomohon,October,1.5,,,
Indonesia,Tomohon,November,1.5,,,
Indonesia,Tomohon,December,2,,,
Indonesia,Tomohon,January,2.5,,,
Indonesia,Palembang,February,1.5,23°,31°,32%
Indonesia,Palembang,March,2,23°,32°,29%
Indonesia,Palembang,April,2.5,24°,32°,25%
Indonesia,Palembang,May,2.5,24°,32°,18%
Indonesia,Palembang,June,3,23°,32°,14%
Indonesia,Palembang,July,2.5,23°,32°,10%
Indonesia,Palembang,August,2,23°,32°,9%
